date,pm25,latitude,longitude,pm25_aqi
8/6/2025,38.74,9.05806,38.76306,109
8/7/2025,25.41,9.05806,38.76306,79
8/8/2025,27.31,9.05806,38.76306,83
8/9/2025,20.65,9.05806,38.76306,69
8/10/2025,37.93,9.05806,38.76306,107
8/11/2025,29.21,9.05806,38.76306,87
8/12/2025,27.31,9.05806,38.76306,83
8/13/2025,22.56,9.05806,38.76306,73
8/14/2025,25.41,9.05806,38.76306,79
8/15/2025,13.05,9.05806,38.76306,53
8/16/2025,15.9,9.05806,38.76306,59
8/17/2025,25.41,9.05806,38.76306,79
8/18/2025,38.74,9.05806,38.76306,109
8/19/2025,24.46,9.05806,38.76306,77
8/20/2025,16.37,9.05806,38.76306,60
8/21/2025,10.8,9.05806,38.76306,45
8/26/2025,38.34,9.05806,38.76306,108
8/27/2025,12.57,9.05806,38.76306,52
8/28/2025,18.28,9.05806,38.76306,64
8/29/2025,16.37,9.05806,38.76306,60
8/30/2025,20.65,9.05806,38.76306,69
8/31/2025,25.88,9.05806,38.76306,80
9/1/2025,32.07,9.05806,38.76306,93
9/2/2025,33.97,9.05806,38.76306,97
9/3/2025,30.16,9.05806,38.76306,89
9/4/2025,25.88,9.05806,38.76306,80
9/5/2025,34.44,9.05806,38.76306,98
9/6/2025,29.69,9.05806,38.76306,88
9/7/2025,32.07,9.05806,38.76306,93
9/8/2025,33.49,9.05806,38.76306,96
9/9/2025,30.16,9.05806,38.76306,89
9/10/2025,40.77,9.05806,38.76306,114
9/11/2025,35.4,9.05806,38.76306,100
9/12/2025,21.13,9.05806,38.76306,70
9/13/2025,27.31,9.05806,38.76306,83
9/14/2025,23.98,9.05806,38.76306,76
9/15/2025,31.59,9.05806,38.76306,92
9/16/2025,31.59,9.05806,38.76306,92
9/17/2025,33.02,9.05806,38.76306,95
9/18/2025,23.98,9.05806,38.76306,76
9/19/2025,18.75,9.05806,38.76306,65
9/20/2025,25.88,9.05806,38.76306,80
9/21/2025,23.51,9.05806,38.76306,75
9/22/2025,23.03,9.05806,38.76306,74
9/23/2025,22.56,9.05806,38.76306,73
9/24/2025,23.98,9.05806,38.76306,76
9/25/2025,23.98,9.05806,38.76306,76
9/26/2025,37.53,9.05806,38.76306,106
9/27/2025,48.9,9.05806,38.76306,134
9/28/2025,26.36,9.05806,38.76306,81
